session_id,user_id,login_time,duration_minutes,ip_address,device_type,module_accessed
385,946,2025-04-11 09:30:56,13,151.120.117.80,Mobile,Forum
386,71,2024-09-01 01:52:30,25,199.179.47.247,Tablet,Video
387,364,2024-10-12 18:17:45,12,178.28.208.227,Tablet,Assignment
388,570,2024-08-07 14:58:51,2,160.5.16.30,Tablet,Assignment
389,802,2025-06-05 06:59:55,148,163.111.19.116,Tablet,Video
390,763,2024-09-18 07:18:26,4,187.12.50.51,Tablet,Forum
391,276,2025-07-07 15:14:41,2,95.199.155.115,Tablet,Quiz
392,50,2024-07-27 17:58:29,63,172.199.0.12,Mobile,Video
393,358,2024-12-12 08:31:14,10,119.66.126.239,Desktop,Assignment
394,728,2025-05-22 10:58:00,31,81.161.43.28,Desktop,Assignment
395,906,2024-12-31 04:15:35,11,98.223.67.209,Tablet,Quiz
396,928,2025-03-03 10:03:45,14,6.238.251.124,Mobile,Assignment
397,564,2025-02-22 23:40:18,9,40.87.98.199,Tablet,Assignment
398,783,2025-06-26 10:48:38,12,100.134.236.60,Mobile,Quiz
399,485,2024-08-22 15:55:57,15,120.153.126.221,Tablet,Assignment
400,84,2024-12-05 00:49:43,38,212.255.89.107,Tablet,Assignment
401,899,2024-10-05 16:19:51,21,94.214.171.169,Desktop,Forum
402,805,2025-04-16 17:14:11,86,207.97.50.153,Mobile,Video
403,638,2025-05-05 05:02:56,1,74.93.115.189,Mobile,Forum
404,808,2025-07-14 12:11:50,20,31.213.222.138,Desktop,Forum
405,584,2025-05-04 13:15:48,26,124.170.88.34,Desktop,Assignment
406,296,2025-04-01 03:12:31,75,131.239.235.140,Desktop,Video
407,236,2025-02-15 19:55:33,1,18.187.97.102,Desktop,Video
408,56,2025-02-03 09:51:35,25,16.183.87.20,Mobile,Assignment
409,919,2024-10-07 13:22:24,57,40.81.183.140,Mobile,Forum
410,360,2025-06-13 23:43:35,8,82.2.112.9,Desktop,Forum
411,907,2024-10-14 06:58:27,62,9.182.111.61,Tablet,Forum
412,110,2025-03-04 05:24:12,0,48.181.60.199,Tablet,Video
413,192,2025-06-12 02:44:02,39,200.162.103.161,Tablet,Assignment
414,904,2025-01-25 16:40:46,81,172.15.132.199,Tablet,Video
415,93,2025-02-05 05:25:55,32,116.145.58.24,Mobile,Forum
416,862,2024-12-09 11:02:07,17,67.192.226.171,Mobile,Video
417,568,2024-12-11 03:51:07,1,87.62.115.190,Mobile,Video
418,60,2025-03-22 21:48:35,75,220.250.47.6,Tablet,Assignment
419,650,2025-07-10 03:30:02,19,202.231.39.140,Desktop,Assignment
420,39,2025-02-27 16:36:19,0,51.186.133.86,Tablet,Video
421,540,2025-06-22 03:38:06,35,151.188.161.12,Mobile,Quiz
422,49,2024-09-17 06:14:37,19,27.35.20.68,Tablet,Assignment
423,420,2025-06-02 00:35:03,3,59.53.252.168,Desktop,Quiz
424,637,2024-08-20 19:05:46,7,170.252.0.254,Desktop,Assignment
425,13,2025-01-12 03:48:33,1,113.179.234.186,Tablet,Forum
426,992,2025-01-07 17:52:02,25,80.18.3.222,Mobile,Quiz
427,36,2025-03-25 14:58:43,29,16.22.97.123,Mobile,Forum
428,101,2024-12-18 18:50:42,21,67.205.47.66,Mobile,Forum
429,794,2025-06-30 03:13:27,50,179.236.164.13,Tablet,Video
430,86,2024-08-22 05:42:11,59,65.180.142.247,Mobile,Forum
431,516,2025-03-03 18:03:15,28,166.153.229.220,Tablet,Forum
432,223,2024-08-25 01:31:20,0,2.102.201.71,Mobile,Forum
433,338,2024-09-13 02:41:17,35,24.214.98.113,Desktop,Forum
434,960,2025-05-25 13:32:52,16,178.225.31.45,Desktop,Video
435,166,2025-02-11 14:15:33,25,29.143.208.21,Mobile,Video
436,383,2024-11-18 12:50:46,31,8.53.198.196,Tablet,Forum
437,856,2024-09-02 21:44:47,12,13.220.34.141,Mobile,Quiz
438,895,2024-09-09 12:19:59,74,20.189.127.157,Tablet,Assignment
439,376,2025-02-04 09:30:15,4,134.236.114.146,Desktop,Quiz
440,471,2024-10-23 06:16:12,33,193.31.33.127,Tablet,Forum
441,790,2024-08-14 16:59:17,0,22.65.107.86,Mobile,Video
442,642,2025-03-16 07:27:30,77,14.137.146.88,Desktop,Forum
443,31,2025-02-20 15:20:55,3,23.227.90.68,Tablet,Forum
444,375,2024-12-01 05:33:54,2,78.171.8.94,Tablet,Video
445,11,2024-08-03 11:16:49,12,35.15.32.244,Desktop,Quiz
446,988,2024-10-20 17:11:53,14,164.154.133.217,Mobile,Assignment
447,302,2025-06-09 16:29:56,7,49.162.147.52,Desktop,Forum
448,96,2024-11-15 07:12:00,26,22.98.66.90,Mobile,Video
449,190,2025-07-18 21:22:46,17,162.204.184.124,Mobile,Assignment
450,453,2025-06-12 08:04:21,1,76.148.85.135,Tablet,Assignment
451,192,2024-10-31 08:13:04,11,91.216.157.73,Mobile,Assignment
452,486,2024-12-24 08:12:25,49,98.215.185.25,Mobile,Video
453,266,2025-04-24 20:09:05,35,29.190.87.36,Desktop,Forum
454,424,2024-12-11 17:05:14,38,159.193.81.50,Desktop,Video
455,128,2024-08-21 02:32:07,35,71.182.54.104,Mobile,Forum
456,238,2025-06-29 12:55:22,11,3.85.197.228,Tablet,Quiz
457,920,2025-06-29 03:53:21,3,102.205.44.164,Desktop,Assignment
458,355,2024-09-25 00:33:32,9,138.5.122.216,Tablet,Forum
459,940,2024-11-14 14:10:00,53,175.132.12.29,Desktop,Quiz
460,112,2024-08-23 18:08:32,118,221.255.203.76,Desktop,Video
461,828,2025-02-18 06:21:36,20,221.250.86.142,Mobile,Assignment
462,446,2025-03-06 03:52:28,0,172.161.167.215,Desktop,Forum
463,343,2024-10-27 11:09:55,4,36.25.204.34,Desktop,Assignment
464,145,2025-06-22 01:31:29,11,10.54.40.75,Tablet,Assignment
465,65,2025-02-11 19:02:23,25,158.102.116.167,Desktop,Assignment
466,247,2025-07-22 14:15:32,2,67.175.103.187,Desktop,Video
467,735,2025-03-20 02:24:26,86,192.121.202.126,Tablet,Assignment
468,991,2025-02-04 21:56:42,13,38.105.35.149,Mobile,Forum
469,490,2024-11-23 23:27:02,73,53.36.39.194,Mobile,Video
470,825,2024-12-27 18:09:57,45,129.152.130.45,Desktop,Quiz
471,439,2025-03-22 23:21:27,42,179.186.51.72,Desktop,Forum
472,106,2024-08-16 17:10:07,27,95.20.243.44,Tablet,Video
473,181,2025-02-22 17:42:49,29,135.244.234.52,Mobile,Forum
474,184,2025-04-22 14:30:26,30,209.49.250.47,Mobile,Forum
475,226,2025-07-07 01:25:32,29,80.207.251.76,Mobile,Quiz
476,777,2024-09-06 18:35:38,24,132.89.52.185,Tablet,Video
477,790,2025-03-09 01:00:09,128,174.40.13.28,Tablet,Assignment
478,909,2025-01-24 15:00:31,39,148.41.186.200,Tablet,Forum
479,89,2025-07-24 13:57:38,45,113.13.110.25,Desktop,Forum
480,688,2025-07-16 23:52:34,61,43.4.6.3,Mobile,Forum
481,530,2024-11-04 21:00:05,7,66.108.234.239,Desktop,Forum
482,371,2025-04-05 09:43:57,2,164.195.22.123,Desktop,Forum
483,972,2024-08-06 08:35:04,19,159.205.78.16,Tablet,Video
484,936,2024-08-07 05:59:29,21,207.40.245.222,Mobile,Forum
485,913,2024-12-03 23:58:45,53,191.197.55.187,Desktop,Forum
486,399,2025-01-05 08:57:17,17,132.42.231.108,Mobile,Forum
487,106,2024-11-04 00:45:26,25,103.193.141.195,Desktop,Assignment
488,271,2024-10-11 14:04:10,22,154.136.106.229,Tablet,Assignment
489,975,2024-12-02 15:19:10,1,50.186.56.141,Desktop,Video
490,831,2025-07-05 14:11:25,28,88.114.192.252,Tablet,Forum
491,503,2025-05-18 17:01:28,52,202.76.0.79,Mobile,Forum
492,679,2024-08-17 18:44:32,5,116.150.35.148,Desktop,Quiz
493,525,2024-09-17 19:25:59,27,201.240.169.114,Desktop,Assignment
494,849,2024-10-13 00:45:41,27,24.132.127.154,Tablet,Quiz
495,32,2025-02-23 04:23:34,5,114.201.129.34,Tablet,Forum
496,393,2025-06-07 21:56:46,3,189.251.8.129,Mobile,Forum
497,40,2025-05-06 17:21:29,117,98.80.22.190,Tablet,Quiz
498,660,2024-11-30 17:20:57,15,135.74.196.116,Mobile,Video
499,218,2025-07-19 15:05:51,7,198.242.49.130,Desktop,Video
500,731,2025-05-15 20:08:02,5,161.18.105.249,Mobile,Quiz
501,981,2025-04-09 07:54:35,33,184.115.158.159,Mobile,Forum
502,82,2025-07-15 00:36:12,28,110.228.128.233,Mobile,Quiz
503,845,2025-07-01 19:14:26,30,168.71.117.69,Desktop,Assignment
504,720,2024-08-18 22:06:46,2,93.231.186.15,Desktop,Video
505,201,2024-10-25 05:16:50,67,93.124.203.35,Tablet,Quiz
506,447,2025-02-02 09:26:10,14,173.95.74.43,Mobile,Video
507,844,2024-08-23 00:45:26,11,90.73.152.125,Desktop,Assignment
508,428,2025-06-03 14:29:02,18,74.34.139.148,Mobile,Forum
509,38,2025-03-01 16:41:23,14,129.193.103.69,Mobile,Forum
510,211,2025-07-11 22:04:42,59,144.155.130.45,Mobile,Forum
511,444,2025-03-19 14:47:49,79,69.91.38.74,Desktop,Video
512,327,2025-04-24 18:27:02,10,119.45.98.126,Mobile,Assignment
513,761,2025-06-14 23:57:55,59,211.149.38.59,Mobile,Quiz
514,227,2025-05-19 00:50:17,45,92.113.250.252,Tablet,Forum
515,48,2025-06-04 07:29:53,80,203.101.23.18,Mobile,Video
516,18,2024-08-08 10:46:03,8,208.250.38.45,Tablet,Forum
517,912,2024-12-07 00:41:00,25,161.33.55.78,Mobile,Assignment
518,439,2024-08-22 04:43:44,9,195.152.147.227,Tablet,Quiz
519,807,2025-01-03 08:48:31,52,217.187.77.112,Desktop,Forum
520,708,2025-03-15 00:18:32,0,10.146.75.71,Desktop,Assignment
521,187,2025-05-08 19:50:44,24,190.112.250.138,Mobile,Video
522,345,2025-03-20 13:27:18,12,201.108.152.152,Tablet,Assignment
523,224,2025-07-21 15:27:56,11,11.186.238.184,Desktop,Video
524,830,2024-08-26 00:21:17,31,156.46.192.211,Mobile,Forum
525,488,2025-07-05 09:26:32,57,195.126.197.61,Mobile,Forum
526,909,2025-02-24 20:49:30,28,16.94.124.154,Tablet,Assignment
527,877,2025-01-27 15:38:34,57,4.126.100.41,Tablet,Video
528,849,2024-09-13 23:51:59,9,164.38.234.47,Mobile,Assignment
529,229,2024-11-07 18:29:24,21,7.89.173.77,Tablet,Assignment
530,390,2025-05-02 15:05:28,17,31.37.18.39,Tablet,Forum
531,979,2024-08-10 22:13:23,0,139.130.85.140,Desktop,Forum
532,589,2024-09-04 03:05:24,24,171.133.96.59,Tablet,Forum
533,188,2024-08-08 12:59:09,32,1.153.95.92,Mobile,Assignment
534,858,2025-02-03 13:47:09,26,133.219.50.93,Tablet,Assignment
535,270,2025-02-07 20:23:01,39,178.176.100.244,Mobile,Quiz
536,607,2024-10-21 04:36:18,25,207.255.90.129,Mobile,Quiz
537,310,2025-04-04 06:44:56,2,145.78.127.96,Tablet,Assignment
538,132,2024-12-08 17:48:26,3,166.198.141.55,Tablet,Quiz
539,551,2025-01-09 07:11:08,27,2.154.12.41,Tablet,Assignment
540,72,2025-01-27 04:39:17,9,28.140.30.204,Desktop,Forum
541,793,2024-11-20 13:13:59,2,158.137.100.63,Desktop,Video
542,845,2025-05-25 05:40:01,16,131.51.157.166,Tablet,Forum
543,672,2025-06-20 18:11:29,24,122.214.78.38,Mobile,Assignment
544,187,2025-07-01 02:16:24,11,113.226.249.199,Tablet,Forum
545,486,2024-10-22 04:00:03,38,120.181.30.114,Desktop,Assignment
546,191,2024-08-03 01:02:05,30,166.198.191.214,Desktop,Assignment
547,422,2025-07-22 09:00:57,12,91.86.107.132,Tablet,Quiz
548,120,2024-08-16 05:07:46,42,79.225.15.35,Mobile,Assignment
549,220,2024-08-04 22:48:16,31,108.139.190.193,Mobile,Video
550,53,2025-05-22 03:46:01,30,142.88.40.67,Desktop,Quiz
551,734,2025-05-25 08:17:00,24,56.39.27.32,Desktop,Video
552,451,2025-06-05 19:37:19,0,61.116.144.92,Desktop,Assignment
553,412,2024-10-09 21:38:45,35,153.123.108.118,Mobile,Forum
554,643,2025-02-18 04:08:32,14,96.92.128.209,Desktop,Assignment
555,237,2025-03-18 21:26:04,85,221.126.3.116,Desktop,Assignment
556,758,2025-06-24 19:41:41,51,146.29.83.190,Mobile,Forum
557,738,2024-12-20 01:19:30,26,175.2.177.59,Desktop,Forum
558,720,2025-04-16 13:19:19,8,47.233.246.85,Desktop,Video
559,406,2025-04-17 04:44:13,6,189.188.228.166,Tablet,Quiz
560,608,2025-05-08 07:06:55,12,92.254.238.96,Desktop,Quiz
561,422,2024-08-01 17:49:31,19,10.109.81.220,Tablet,Quiz
562,712,2025-02-25 06:48:17,10,64.190.77.225,Desktop,Video
563,247,2025-01-28 23:21:01,21,109.104.133.121,Desktop,Video
564,72,2024-08-14 23:09:11,5,73.28.23.243,Tablet,Forum
565,830,2024-12-23 01:26:01,114,109.176.107.152,Desktop,Quiz
566,185,2025-05-19 01:50:17,3,143.143.230.199,Tablet,Assignment
567,6,2024-12-19 05:11:13,80,175.64.199.187,Desktop,Video
568,206,2025-04-21 19:08:41,73,124.128.15.32,Tablet,Assignment
569,544,2024-09-12 08:27:58,22,78.53.74.81,Tablet,Quiz
570,611,2025-01-08 14:26:14,38,123.51.119.164,Desktop,Quiz
571,906,2025-04-24 02:06:40,17,11.165.177.15,Desktop,Video
572,387,2025-01-07 11:32:47,29,155.229.235.175,Tablet,Video
573,768,2025-02-24 03:17:56,12,80.139.200.15,Mobile,Forum
574,699,2024-09-17 05:16:57,10,41.175.136.121,Desktop,Assignment
575,76,2024-09-08 14:28:57,25,197.199.219.198,Desktop,Forum
576,177,2025-01-11 19:11:08,20,132.92.145.61,Mobile,Forum
577,827,2024-09-09 12:56:22,25,36.14.232.187,Mobile,Assignment
578,799,2025-07-09 03:10:57,10,68.186.2.39,Tablet,Quiz
579,349,2025-03-21 19:28:22,13,100.14.117.5,Desktop,Assignment
580,255,2025-07-11 14:52:39,2,143.227.231.105,Tablet,Quiz
581,837,2024-12-15 12:27:44,1,42.114.155.144,Desktop,Forum
582,702,2024-12-09 08:04:52,8,198.90.47.98,Mobile,Quiz
583,308,2024-10-08 22:04:38,2,179.116.105.131,Tablet,Quiz
584,345,2024-12-05 23:19:54,3,119.154.13.88,Desktop,Quiz
585,127,2025-01-11 05:52:31,50,176.3.122.17,Desktop,Assignment
586,937,2025-07-17 06:11:19,1,47.233.122.103,Mobile,Quiz
587,287,2024-08-17 05:02:45,32,80.73.238.237,Mobile,Assignment
588,766,2024-10-26 05:04:35,9,38.10.147.168,Desktop,Video
589,725,2024-10-23 19:52:38,61,33.103.80.185,Mobile,Video
590,762,2024-08-30 10:35:08,19,219.135.181.207,Mobile,Forum
591,596,2025-03-11 07:28:54,10,216.232.202.12,Tablet,Forum
592,487,2024-07-29 14:50:19,21,191.219.227.172,Desktop,Assignment
593,383,2024-10-21 22:08:09,14,105.254.60.105,Tablet,Quiz
594,406,2025-01-02 03:13:06,24,155.115.99.80,Mobile,Quiz
595,388,2025-05-12 00:08:51,3,34.5.44.137,Desktop,Video
596,525,2025-05-13 23:37:16,174,217.64.188.13,Mobile,Assignment
597,557,2025-07-05 17:03:16,16,125.170.98.94,Mobile,Quiz
598,639,2025-06-04 09:48:19,12,36.11.34.110,Desktop,Quiz
599,938,2025-05-29 18:09:01,37,31.126.228.5,Mobile,Assignment
600,626,2025-02-18 23:04:45,13,210.23.54.115,Tablet,Forum
601,945,2025-03-03 07:45:57,53,180.14.143.58,Desktop,Assignment
602,276,2024-08-12 11:52:01,18,130.173.91.129,Mobile,Assignment
603,500,2025-06-02 02:10:48,38,4.5.215.9,Mobile,Quiz
604,717,2024-07-31 12:02:01,3,222.198.115.163,Mobile,Video
605,337,2025-06-29 20:30:11,56,173.41.231.8,Desktop,Quiz
606,950,2025-05-01 06:26:30,39,69.24.124.54,Tablet,Quiz
607,932,2024-10-30 18:36:53,7,29.61.6.172,Mobile,Quiz
608,481,2025-06-06 07:21:15,4,9.172.98.166,Mobile,Assignment
609,897,2024-08-16 19:21:47,11,165.57.33.147,Mobile,Assignment
610,911,2024-08-24 11:14:30,111,153.63.207.80,Desktop,Quiz
611,973,2024-08-16 17:13:41,8,144.246.49.129,Mobile,Quiz
612,273,2024-09-12 22:14:48,18,5.253.231.3,Mobile,Video
613,920,2025-01-12 00:48:22,0,153.85.61.35,Mobile,Forum
614,58,2024-10-03 20:25:20,15,156.46.163.167,Desktop,Quiz
615,328,2024-11-12 11:09:16,25,56.100.247.15,Tablet,Assignment
616,731,2024-08-11 16:39:49,91,133.199.104.83,Desktop,Forum
617,109,2024-11-24 17:02:04,21,48.183.207.90,Tablet,Forum
618,279,2024-12-08 12:18:22,51,192.131.39.189,Tablet,Video
619,686,2025-03-16 16:05:36,23,72.160.8.167,Desktop,Forum
620,328,2025-04-06 04:09:33,1,181.199.82.176,Mobile,Quiz
621,776,2025-07-06 12:31:44,11,94.147.144.227,Tablet,Quiz
622,315,2024-10-28 13:41:29,25,199.126.39.174,Mobile,Assignment
623,474,2024-11-16 06:39:11,90,152.106.84.167,Tablet,Quiz
624,111,2024-09-14 02:12:43,58,209.108.115.3,Mobile,Quiz
625,699,2025-03-18 02:39:10,7,36.129.42.118,Mobile,Video
626,781,2024-12-27 05:06:27,7,29.132.249.76,Desktop,Forum
627,935,2025-01-27 14:59:21,6,131.245.161.134,Mobile,Video
628,229,2025-04-07 02:17:07,76,118.81.115.188,Tablet,Forum
629,497,2024-09-11 05:47:58,57,103.65.238.238,Mobile,Video
630,156,2025-04-06 17:02:03,44,114.3.32.26,Mobile,Assignment
631,473,2024-08-24 13:01:58,14,80.162.74.7,Mobile,Video
632,701,2024-08-24 09:03:45,21,35.146.105.208,Tablet,Video
633,272,2024-10-30 21:11:29,18,32.125.205.69,Tablet,Assignment
634,887,2025-07-25 03:24:46,8,83.69.194.83,Tablet,Quiz
635,2,2025-02-21 20:19:08,21,164.199.135.172,Mobile,Quiz
636,758,2024-10-13 15:55:56,0,12.0.228.84,Desktop,Assignment
637,722,2025-02-02 22:14:38,4,108.177.109.138,Tablet,Assignment
638,511,2025-04-25 14:37:26,65,220.0.93.175,Mobile,Video
639,913,2025-05-07 05:54:12,41,145.136.192.145,Tablet,Assignment
640,286,2025-06-06 14:50:17,16,166.245.98.27,Desktop,Assignment
641,871,2024-12-11 08:15:42,21,29.34.125.167,Mobile,Forum
642,13,2025-07-09 07:46:55,13,91.228.54.107,Tablet,Forum
643,608,2025-07-16 02:31:38,40,120.29.102.49,Tablet,Quiz
644,498,2025-06-24 05:23:38,46,174.124.102.88,Desktop,Assignment
645,733,2024-10-19 06:23:43,43,55.78.217.43,Tablet,Video
646,238,2025-01-13 23:16:43,38,30.45.215.202,Mobile,Quiz
647,94,2025-04-28 16:03:30,6,33.222.39.107,Mobile,Quiz
648,338,2024-11-20 06:42:50,12,147.190.208.137,Desktop,Quiz
649,781,2024-12-15 05:14:18,19,183.16.61.250,Desktop,Assignment
650,171,2025-05-24 17:14:18,12,96.59.43.97,Desktop,Assignment
651,981,2025-02-24 20:38:38,42,47.133.100.123,Mobile,Video
652,606,2024-11-16 09:10:34,11,219.211.47.225,Desktop,Video
653,661,2025-06-28 04:33:55,4,123.60.73.60,Tablet,Quiz
654,624,2025-04-05 13:34:17,15,212.47.144.86,Tablet,Assignment
655,567,2024-10-28 13:19:55,117,169.151.151.249,Mobile,Video
656,849,2025-02-15 07:42:46,7,186.196.171.7,Tablet,Forum
657,936,2025-07-07 12:19:54,28,131.119.227.104,Desktop,Forum
658,467,2024-11-06 14:46:42,17,85.96.74.69,Tablet,Quiz
659,628,2024-11-26 13:08:59,2,150.53.161.253,Desktop,Forum
660,143,2025-04-22 16:52:21,20,112.219.243.142,Tablet,Quiz
661,201,2025-02-20 23:33:41,36,91.59.82.19,Mobile,Assignment
662,180,2025-02-06 05:37:13,21,106.252.225.10,Desktop,Quiz
663,714,2024-09-04 06:02:39,61,73.188.235.201,Tablet,Quiz
664,364,2024-08-15 16:27:45,10,60.236.92.121,Mobile,Assignment
665,479,2024-12-07 08:02:44,2,31.78.195.230,Tablet,Video
666,565,2025-07-10 09:44:31,82,158.85.43.203,Mobile,Video
667,471,2025-01-01 06:25:05,14,40.152.248.91,Tablet,Video
668,384,2025-04-25 16:55:16,25,178.39.150.1,Desktop,Video
669,692,2025-03-24 05:26:03,47,38.162.78.15,Desktop,Quiz
670,926,2025-01-30 12:57:12,11,81.250.196.92,Desktop,Video
671,417,2024-11-11 08:56:37,37,134.101.0.164,Desktop,Forum
672,825,2024-08-25 04:20:22,4,80.19.173.141,Desktop,Forum
673,308,2024-10-12 18:26:19,10,14.54.64.78,Tablet,Video
674,649,2025-07-14 22:05:02,4,199.3.34.17,Tablet,Forum
675,694,2024-09-16 23:19:38,50,176.122.254.171,Tablet,Forum
676,367,2025-06-17 11:49:18,7,89.89.99.240,Tablet,Assignment
677,1,2025-02-13 01:11:38,37,31.211.57.107,Desktop,Assignment
678,44,2024-10-23 05:55:11,86,199.65.117.214,Mobile,Video
679,739,2024-11-21 03:24:30,22,96.162.16.8,Desktop,Quiz
680,843,2025-05-09 20:15:32,23,109.187.220.219,Tablet,Quiz
681,98,2025-02-25 11:10:57,18,16.111.147.38,Desktop,Assignment
682,720,2024-10-15 13:41:04,11,206.47.129.248,Desktop,Assignment
683,265,2024-09-11 09:15:50,19,29.18.212.175,Desktop,Quiz
684,800,2024-12-17 08:05:43,27,162.160.49.191,Mobile,Video
685,783,2025-05-03 05:49:37,128,155.51.1.156,Desktop,Quiz
686,140,2025-06-07 18:22:46,83,71.25.28.178,Desktop,Quiz
687,481,2025-05-27 17:18:10,59,209.182.9.69,Mobile,Forum
688,237,2024-09-18 20:20:37,65,103.1.66.12,Desktop,Quiz
689,974,2024-08-08 15:28:48,18,119.168.216.50,Desktop,Assignment
690,953,2024-10-25 00:30:31,32,59.134.125.220,Desktop,Video
691,904,2025-04-22 22:11:16,67,56.178.21.195,Desktop,Quiz
692,72,2025-01-12 16:51:07,14,209.137.251.197,Desktop,Forum
693,667,2025-04-04 02:45:05,97,27.54.26.115,Tablet,Assignment
694,190,2025-05-18 11:57:16,16,193.86.109.109,Desktop,Assignment
695,268,2025-01-17 22:32:48,27,48.241.73.233,Mobile,Forum
696,321,2024-09-08 01:57:01,37,200.179.6.57,Desktop,Assignment
697,107,2024-08-02 23:36:11,90,39.229.225.216,Tablet,Forum
698,232,2025-02-04 11:19:26,8,142.226.70.98,Mobile,Assignment
699,42,2025-06-15 12:17:06,41,12.13.46.27,Mobile,Assignment
700,702,2024-08-07 19:47:58,22,49.44.185.106,Desktop,Assignment
701,883,2024-11-07 16:32:04,9,91.120.159.136,Tablet,Assignment
702,139,2024-11-10 16:00:44,44,122.240.125.176,Desktop,Forum
703,615,2025-03-11 03:57:53,24,61.230.255.185,Tablet,Quiz
704,683,2024-12-21 21:57:18,32,41.82.50.205,Tablet,Assignment
705,863,2024-11-19 09:13:11,11,210.116.91.128,Desktop,Forum
706,273,2025-06-11 23:02:05,19,76.99.27.186,Tablet,Forum
707,481,2024-08-27 12:42:13,28,111.40.192.180,Desktop,Forum
708,416,2024-08-17 21:48:01,15,63.112.178.80,Tablet,Quiz
709,506,2024-11-11 02:29:58,6,133.110.117.26,Mobile,Video
710,733,2025-06-22 14:22:42,97,28.189.152.115,Desktop,Forum
711,725,2025-03-19 12:25:47,21,183.197.206.64,Tablet,Forum
712,853,2024-12-21 19:42:52,39,138.165.154.132,Mobile,Forum
713,424,2025-02-03 02:14:08,15,16.251.137.65,Mobile,Quiz
714,407,2024-08-02 00:50:58,13,99.9.58.243,Mobile,Assignment
715,568,2025-06-25 18:47:40,15,132.168.92.130,Mobile,Quiz
716,390,2024-12-21 07:08:58,15,219.80.240.66,Desktop,Forum
717,342,2024-12-22 02:29:25,23,177.241.229.38,Tablet,Video
718,946,2025-01-14 03:43:59,23,161.19.139.84,Mobile,Forum
719,614,2024-08-11 23:09:07,20,152.197.3.243,Tablet,Assignment
720,933,2024-10-20 21:10:49,4,203.69.86.130,Tablet,Video
721,493,2024-10-13 14:42:46,20,121.142.13.159,Tablet,Video
722,192,2024-12-20 00:45:10,5,78.176.219.1,Desktop,Quiz
723,499,2024-10-05 08:09:05,4,41.68.213.184,Desktop,Quiz
724,822,2025-04-08 00:07:20,80,121.213.227.51,Mobile,Assignment
725,712,2025-01-09 03:10:20,27,46.176.109.224,Tablet,Quiz
726,233,2025-02-17 12:21:13,32,208.96.202.124,Desktop,Assignment
727,945,2024-08-15 00:15:51,15,70.165.67.207,Desktop,Video
728,227,2025-04-08 04:33:58,71,14.87.103.150,Desktop,Video
729,371,2024-11-21 05:21:19,30,25.43.223.200,Mobile,Video
730,139,2024-08-06 20:57:47,43,9.18.69.142,Desktop,Assignment
731,856,2025-02-21 00:46:23,13,171.97.160.232,Tablet,Quiz
732,817,2025-05-18 00:48:36,96,197.29.139.240,Desktop,Quiz
733,149,2024-12-07 18:56:32,51,122.224.46.231,Desktop,Quiz
734,115,2025-07-24 16:43:44,57,123.107.131.204,Mobile,Forum
735,450,2024-08-04 19:25:59,5,77.116.255.150,Tablet,Video
736,63,2025-07-14 03:29:14,9,165.201.62.98,Desktop,Video
737,104,2025-03-19 03:01:50,10,158.104.57.201,Tablet,Forum
738,851,2025-05-14 17:24:52,9,141.234.148.194,Tablet,Video
739,871,2025-07-07 14:06:39,58,19.109.204.106,Desktop,Video
740,668,2024-12-03 06:57:02,0,84.131.12.116,Mobile,Forum
741,273,2025-07-19 01:20:39,2,113.249.43.220,Tablet,Video
742,6,2025-06-12 08:09:25,9,111.77.203.241,Desktop,Quiz
743,147,2025-07-13 03:12:44,6,203.193.101.157,Tablet,Forum
744,184,2024-11-04 16:09:05,7,220.90.21.121,Tablet,Video
745,998,2025-06-05 09:11:15,47,166.207.50.42,Tablet,Quiz
746,28,2025-05-14 06:36:18,24,196.158.185.64,Desktop,Assignment
747,962,2025-03-12 05:18:10,0,209.243.16.82,Tablet,Video
748,550,2024-10-17 19:30:24,16,52.32.205.85,Tablet,Forum
749,119,2025-05-15 19:16:17,15,20.64.67.243,Mobile,Quiz
750,293,2024-08-05 08:02:39,3,172.214.84.231,Desktop,Assignment
751,371,2024-12-05 03:00:04,33,125.204.51.56,Desktop,Assignment
752,244,2025-05-03 13:59:15,36,144.62.37.127,Tablet,Video
753,580,2025-06-12 18:14:27,38,34.84.219.18,Mobile,Assignment
754,726,2025-03-24 02:15:12,39,166.25.246.104,Tablet,Forum
755,218,2025-01-10 07:03:02,0,139.51.175.33,Tablet,Assignment
756,177,2025-06-26 22:28:19,92,121.161.63.220,Desktop,Video
757,299,2025-01-07 18:12:59,50,173.207.162.127,Mobile,Assignment
758,676,2025-05-25 15:38:52,70,138.106.60.1,Tablet,Video
759,58,2025-05-04 22:02:57,0,11.207.241.58,Desktop,Assignment
760,269,2025-07-21 08:02:09,81,134.154.226.52,Tablet,Quiz
