transaction_id,user_id,amount,transaction_date,payment_mode,refund_requested
2401,7,57.21,2025-01-25,Gift Code,False
2402,295,54.69,2025-01-27,PayPal,False
2403,691,43.77,2024-11-08,Gift Code,True
2404,739,49.11,2024-10-24,Credit Card,False
2405,519,60.83,2025-01-10,Gift Code,False
2406,652,32.92,2025-03-29,Credit Card,False
2407,526,51.89,2024-09-23,Gift Code,False
2408,34,57.56,2024-08-23,Credit Card,False
2409,890,54.34,2024-09-16,Gift Code,False
2410,935,70.68,2024-10-18,PayPal,False
2411,752,33.87,2025-02-06,Credit Card,False
2412,329,38.15,2024-11-07,Credit Card,False
2413,832,51.81,2025-02-09,Gift Code,False
2414,609,59.31,2025-01-16,PayPal,False
2415,780,50.56,2025-01-12,Credit Card,False
2416,638,63.17,2024-12-14,Credit Card,False
2417,34,44.22,2024-12-19,PayPal,False
2418,795,47.26,2025-07-09,PayPal,False
2419,406,57.62,2025-06-05,PayPal,False
2420,18,46.45,2024-08-21,Credit Card,False
2421,430,59.36,2025-05-25,Gift Code,False
2422,428,56.94,2025-06-21,Gift Code,False
2423,914,45.83,2025-07-15,Credit Card,False
2424,293,52.99,2025-03-22,Credit Card,False
2425,903,45.21,2024-08-24,Credit Card,False
2426,580,41.07,2025-07-19,Credit Card,False
2427,749,46.08,2025-02-21,PayPal,False
2428,80,48.2,2025-05-13,Credit Card,False
2429,86,51.11,2025-02-27,Credit Card,False
2430,572,48.9,2025-06-12,Credit Card,False
2431,48,32.44,2025-02-10,PayPal,False
2432,691,59.9,2025-01-22,PayPal,False
2433,868,32.97,2024-11-29,PayPal,False
2434,84,51.88,2024-12-15,Credit Card,False
2435,607,42.58,2025-01-31,PayPal,False
2436,308,51.45,2025-03-11,Credit Card,False
2437,252,47.75,2025-06-27,Credit Card,False
2438,481,53.47,2025-04-09,Gift Code,False
2439,845,55.19,2025-02-17,PayPal,False
2440,180,60.37,2025-06-18,Gift Code,False
2441,596,57.72,2024-10-17,Gift Code,False
2442,310,50.4,2024-09-11,PayPal,False
2443,937,59.42,2025-05-03,PayPal,False
2444,426,44.9,2024-10-04,Gift Code,False
2445,486,66.8,2025-06-05,Credit Card,False
2446,662,44.05,2025-03-11,Gift Code,False
2447,39,45.29,2024-08-08,PayPal,True
2448,279,31.82,2025-03-29,Credit Card,False
2449,816,43.31,2025-05-22,Gift Code,False
2450,625,47.32,2024-08-04,Gift Code,False
2451,376,47.27,2025-07-15,Gift Code,False
2452,929,66.82,2024-08-16,PayPal,False
2453,639,55.84,2024-11-26,Gift Code,False
2454,41,59.38,2025-03-09,PayPal,False
2455,670,49.99,2024-07-28,Credit Card,False
2456,718,42.98,2024-11-25,Credit Card,False
2457,47,71.78,2024-11-12,Gift Code,False
2458,484,48.98,2024-12-07,PayPal,False
2459,185,56.43,2025-05-07,Gift Code,False
2460,72,40.51,2024-09-06,Credit Card,False
2461,569,38.28,2025-01-10,PayPal,False
2462,751,64.95,2024-10-21,Credit Card,False
2463,574,54.32,2024-12-18,Credit Card,False
2464,342,47.77,2024-11-26,PayPal,False
2465,569,48.1,2025-02-22,PayPal,False
2466,964,39.64,2024-12-12,PayPal,False
2467,243,44.38,2024-11-11,Gift Code,False
2468,995,54.25,2024-08-05,Gift Code,False
2469,328,50.45,2024-11-26,PayPal,False
2470,994,57.52,2025-05-03,PayPal,False
2471,636,22.58,2025-03-01,Gift Code,False
2472,982,51.73,2024-08-19,PayPal,False
2473,153,57.79,2025-03-03,Credit Card,False
2474,255,27.93,2024-10-19,PayPal,False
2475,729,39.65,2024-11-08,Gift Code,False
2476,424,35.53,2024-11-18,PayPal,False
2477,232,62.96,2025-07-18,PayPal,False
2478,529,50.71,2024-10-03,Credit Card,False
2479,592,51.4,2024-11-13,PayPal,True
2480,496,61.33,2024-12-29,Gift Code,False
2481,176,48.88,2024-09-10,Gift Code,False
2482,551,43.49,2025-06-22,Credit Card,False
2483,143,51.7,2025-04-05,Credit Card,True
2484,17,54.29,2025-05-07,Gift Code,False
2485,249,38.68,2025-06-26,PayPal,False
2486,35,65.65,2025-01-22,Gift Code,False
2487,801,31.06,2024-09-02,Credit Card,False
2488,1000,53.25,2024-09-14,Gift Code,False
2489,999,66.73,2024-10-05,Credit Card,False
2490,146,51.2,2025-03-17,Gift Code,False
2491,926,29.44,2024-10-22,PayPal,True
2492,727,64.86,2024-10-27,PayPal,False
2493,165,45.18,2025-07-23,Credit Card,False
2494,111,57.8,2025-07-02,PayPal,False
2495,647,54.18,2025-07-12,Credit Card,False
2496,74,49.83,2024-08-14,PayPal,False
2497,976,29.4,2025-05-20,Gift Code,False
2498,668,54.06,2025-05-16,PayPal,False
2499,727,57.37,2024-12-28,Gift Code,False
2500,354,33.98,2024-12-01,Credit Card,False
2501,274,66.74,2024-10-23,PayPal,True
2502,943,46.13,2024-10-10,PayPal,False
2503,279,68.15,2024-12-15,Gift Code,False
2504,660,56.66,2025-06-29,Credit Card,False
2505,31,50.23,2025-05-27,PayPal,False
2506,526,51.04,2024-10-07,Credit Card,False
2507,535,59.84,2025-06-29,Credit Card,True
2508,510,65.27,2025-04-27,PayPal,False
2509,514,40.27,2024-12-14,Gift Code,True
2510,925,44.0,2025-03-18,Credit Card,True
2511,178,66.57,2025-01-23,Credit Card,False
2512,329,41.17,2024-11-22,PayPal,False
2513,571,50.21,2025-07-21,Credit Card,False
2514,801,43.12,2025-07-11,PayPal,True
2515,688,57.38,2025-06-07,Credit Card,False
2516,172,25.35,2025-03-08,Gift Code,True
2517,396,57.34,2025-04-10,Gift Code,False
2518,595,61.59,2025-02-19,Gift Code,False
2519,938,56.56,2024-07-31,Gift Code,False
2520,980,41.68,2025-03-02,PayPal,False
2521,997,14.56,2024-12-24,PayPal,True
2522,735,43.22,2025-06-03,PayPal,False
2523,35,56.51,2024-09-22,PayPal,True
2524,297,49.74,2025-02-04,PayPal,False
2525,469,58.78,2024-10-04,Gift Code,True
2526,951,47.78,2025-05-03,Credit Card,False
2527,495,47.27,2025-04-23,Credit Card,False
2528,622,65.99,2024-09-08,Gift Code,False
2529,235,43.09,2025-03-11,Gift Code,False
2530,909,56.46,2024-12-27,PayPal,False
2531,39,57.83,2025-07-14,PayPal,False
2532,219,73.7,2024-07-24,Credit Card,True
2533,217,66.55,2025-02-13,Credit Card,False
2534,706,55.48,2025-01-30,PayPal,False
2535,675,57.09,2025-02-26,PayPal,False
2536,628,62.61,2025-01-29,Gift Code,False
2537,840,43.57,2025-05-16,PayPal,False
2538,673,67.6,2025-03-25,Gift Code,False
2539,601,49.68,2024-11-27,PayPal,False
2540,981,56.81,2025-03-26,Credit Card,True
2541,420,53.6,2025-01-22,Gift Code,False
2542,653,42.42,2025-02-04,Credit Card,False
2543,824,46.18,2025-04-03,Gift Code,False
2544,174,42.02,2025-06-22,Gift Code,False
2545,713,52.18,2025-02-23,Credit Card,False
2546,867,34.67,2024-09-18,Credit Card,False
2547,814,40.1,2025-05-22,PayPal,True
2548,868,45.56,2025-04-22,Gift Code,False
2549,113,48.41,2025-05-25,PayPal,True
2550,879,64.55,2025-01-24,Gift Code,False
2551,940,59.94,2024-10-05,PayPal,False
2552,174,48.82,2025-01-20,Credit Card,False
2553,74,68.13,2025-06-19,Credit Card,False
2554,837,53.35,2025-07-23,PayPal,False
2555,799,56.73,2025-01-05,Credit Card,False
2556,637,31.08,2024-10-28,PayPal,False
2557,536,40.57,2024-08-11,Gift Code,False
2558,32,60.47,2025-03-09,Gift Code,True
2559,254,56.54,2025-07-20,Credit Card,False
2560,497,67.94,2025-01-22,Credit Card,False
2561,113,67.17,2025-01-16,Credit Card,False
2562,195,44.68,2024-10-17,Gift Code,False
2563,528,61.5,2025-03-06,PayPal,True
2564,441,40.16,2025-03-30,Credit Card,False
2565,489,34.11,2025-06-04,PayPal,True
2566,497,53.18,2025-02-09,Credit Card,True
2567,724,57.64,2025-05-01,Credit Card,False
2568,620,53.34,2024-10-28,Credit Card,False
2569,24,59.55,2025-06-25,PayPal,False
2570,290,44.17,2025-01-09,PayPal,False
2571,896,60.18,2025-06-17,PayPal,False
2572,308,44.79,2024-12-20,Gift Code,False
2573,304,73.88,2024-12-30,Gift Code,False
2574,855,58.55,2024-08-03,Gift Code,False
2575,631,65.76,2025-03-02,PayPal,False
2576,693,37.55,2025-02-02,Gift Code,False
2577,951,45.78,2025-04-05,Credit Card,False
2578,38,49.13,2025-03-02,PayPal,False
2579,386,38.37,2025-02-02,Credit Card,False
2580,745,66.14,2025-02-04,Credit Card,False
2581,581,50.56,2025-06-03,PayPal,False
2582,82,34.89,2024-11-27,Credit Card,True
2583,118,45.02,2025-07-20,PayPal,False
2584,821,38.76,2024-12-01,Gift Code,False
2585,50,57.44,2024-07-28,PayPal,False
2586,669,56.06,2025-05-27,PayPal,False
2587,74,56.47,2025-06-30,Credit Card,False
2588,695,59.8,2025-05-12,Credit Card,False
2589,106,71.96,2024-08-14,Credit Card,False
2590,701,68.14,2025-04-16,Credit Card,False
2591,818,45.51,2025-03-30,Credit Card,False
2592,784,71.28,2024-11-14,Credit Card,False
2593,599,47.99,2024-11-08,Credit Card,False
2594,862,51.04,2024-12-12,Credit Card,True
2595,326,50.7,2025-04-07,Credit Card,False
2596,684,56.64,2024-08-11,PayPal,False
2597,764,31.32,2025-01-12,Credit Card,False
2598,356,50.24,2025-04-23,Credit Card,False
2599,468,52.94,2024-09-16,PayPal,True
2600,656,33.14,2025-03-14,Gift Code,False
2601,284,32.96,2024-12-26,Gift Code,False
2602,185,41.73,2024-09-23,PayPal,False
2603,154,42.58,2025-03-17,Gift Code,True
2604,854,50.42,2025-07-06,Credit Card,False
2605,118,48.66,2025-05-03,Credit Card,False
2606,267,61.73,2025-05-20,Credit Card,False
2607,385,46.19,2025-05-07,Gift Code,True
2608,837,46.38,2024-08-03,PayPal,False
2609,255,60.03,2025-04-16,Credit Card,False
2610,241,30.96,2024-08-24,PayPal,False
2611,171,67.73,2024-07-30,PayPal,False
2612,942,34.76,2025-07-19,Credit Card,False
2613,617,60.2,2025-01-11,PayPal,False
2614,548,58.43,2025-03-18,PayPal,False
2615,578,65.64,2024-10-21,Credit Card,False
2616,185,42.85,2025-04-25,PayPal,False
2617,902,50.41,2024-10-02,Gift Code,False
2618,702,38.47,2025-04-17,Credit Card,False
2619,667,49.38,2024-09-19,Credit Card,False
2620,893,48.97,2024-12-28,Credit Card,False
2621,410,65.53,2024-12-09,Credit Card,False
2622,739,55.37,2024-09-19,Credit Card,False
2623,653,49.65,2025-01-14,Credit Card,False
2624,588,49.52,2025-02-09,Credit Card,False
2625,146,45.4,2024-09-23,Gift Code,False
2626,38,47.6,2024-12-05,PayPal,False
2627,490,50.81,2024-11-13,Gift Code,False
2628,262,69.38,2024-12-20,PayPal,False
2629,126,54.01,2024-10-24,Credit Card,False
2630,604,39.64,2024-07-30,Gift Code,False
2631,796,76.07,2024-11-30,Credit Card,False
2632,345,60.33,2025-03-22,PayPal,False
2633,261,59.71,2024-11-19,Gift Code,False
2634,443,47.83,2025-04-10,Gift Code,False
2635,975,57.97,2024-08-23,PayPal,True
2636,879,53.03,2025-05-06,PayPal,False
2637,108,36.4,2024-12-07,Gift Code,False
2638,969,54.53,2025-01-05,Gift Code,False
2639,557,37.44,2025-02-03,Gift Code,False
2640,880,52.97,2024-09-09,PayPal,True
2641,437,53.9,2024-08-19,Credit Card,False
2642,514,40.87,2025-01-18,Gift Code,False
2643,945,51.17,2025-01-11,PayPal,False
2644,713,55.93,2024-11-25,Gift Code,False
2645,90,44.86,2024-10-10,PayPal,False
2646,215,54.56,2025-03-07,Gift Code,False
2647,627,62.71,2025-02-23,PayPal,True
2648,319,58.41,2025-06-15,PayPal,False
2649,604,46.89,2025-05-19,Gift Code,False
2650,838,64.52,2025-05-01,PayPal,False
2651,698,57.52,2025-05-26,PayPal,False
2652,772,48.3,2025-01-11,PayPal,False
2653,670,43.82,2024-09-25,PayPal,False
2654,57,56.18,2024-11-08,PayPal,False
2655,559,60.84,2025-05-31,PayPal,False
2656,402,61.33,2025-03-28,PayPal,False
2657,222,56.15,2024-11-23,PayPal,False
2658,475,46.58,2025-02-24,Gift Code,False
2659,108,55.67,2024-08-28,PayPal,False
2660,863,41.38,2025-04-28,Credit Card,False
2661,812,52.89,2025-06-30,Gift Code,False
2662,180,67.97,2025-03-10,Gift Code,False
2663,177,39.92,2025-05-25,Credit Card,False
2664,487,44.46,2025-06-17,PayPal,True
2665,414,59.46,2025-06-18,Credit Card,False
2666,692,41.23,2025-02-23,Credit Card,False
2667,37,65.34,2025-01-18,Credit Card,False
2668,575,59.75,2025-04-10,Gift Code,False
2669,268,60.17,2024-08-06,PayPal,True
2670,785,61.37,2025-02-05,Gift Code,False
2671,802,37.07,2025-04-10,PayPal,True
2672,924,39.17,2025-02-03,Credit Card,False
2673,388,63.19,2024-11-19,Gift Code,False
2674,354,46.92,2024-07-26,PayPal,False
2675,814,49.27,2025-02-01,PayPal,False
2676,270,57.07,2024-11-28,Credit Card,False
2677,269,51.5,2025-04-26,Gift Code,False
2678,442,60.8,2024-11-23,Gift Code,False
2679,305,55.77,2025-05-17,Gift Code,False
2680,246,48.01,2024-10-09,Gift Code,False
2681,178,49.04,2025-04-18,Gift Code,False
2682,67,52.57,2025-02-22,Gift Code,False
2683,277,53.89,2025-06-02,Gift Code,False
2684,208,58.04,2024-07-24,Credit Card,True
2685,307,51.65,2024-12-12,PayPal,False
2686,550,49.14,2024-10-08,Credit Card,False
2687,631,48.19,2025-05-08,PayPal,False
2688,538,45.67,2024-12-23,PayPal,False
2689,518,66.04,2024-12-02,PayPal,False
2690,274,41.26,2025-03-21,Gift Code,False
2691,233,37.39,2025-03-24,Gift Code,False
2692,114,58.9,2025-01-25,PayPal,False
2693,134,54.8,2024-09-17,PayPal,False
2694,425,70.63,2025-01-09,Gift Code,False
2695,825,49.16,2025-02-11,Gift Code,False
2696,690,49.7,2024-10-16,PayPal,True
2697,25,41.75,2025-06-27,PayPal,False
2698,560,51.0,2025-03-21,Credit Card,False
2699,280,32.65,2024-12-15,Gift Code,False
2700,926,31.11,2024-08-05,Gift Code,True
2701,343,44.56,2025-05-18,PayPal,False
2702,813,50.65,2025-01-16,Credit Card,False
2703,811,44.12,2025-05-07,Gift Code,False
2704,72,44.2,2025-04-21,Credit Card,False
2705,952,34.91,2024-08-02,Credit Card,False
2706,201,56.31,2024-12-06,Gift Code,False
2707,326,42.86,2024-08-24,PayPal,False
2708,33,66.59,2025-05-29,Credit Card,False
2709,97,49.3,2024-10-05,PayPal,False
2710,557,39.48,2025-06-19,Gift Code,False
2711,263,26.93,2024-08-10,Credit Card,False
2712,874,37.71,2024-12-29,PayPal,False
2713,914,49.36,2025-03-16,Credit Card,False
2714,70,26.23,2025-01-01,Credit Card,False
2715,813,42.06,2025-01-14,Credit Card,False
2716,293,44.67,2024-10-02,Gift Code,False
2717,917,42.59,2024-08-18,PayPal,False
2718,730,44.14,2025-05-22,Credit Card,False
2719,207,45.34,2024-09-11,PayPal,False
2720,172,42.14,2025-02-16,Gift Code,False
2721,758,64.69,2024-09-03,Credit Card,False
2722,926,43.82,2024-11-24,Credit Card,False
2723,395,23.71,2024-12-21,Credit Card,True
2724,256,33.63,2025-02-21,PayPal,False
2725,264,56.01,2024-10-26,PayPal,False
2726,901,54.49,2025-02-23,Credit Card,False
2727,264,44.74,2025-01-14,PayPal,False
2728,517,35.88,2025-05-23,PayPal,False
2729,10,57.1,2024-08-03,Credit Card,False
2730,271,34.12,2025-06-10,Credit Card,False
2731,742,53.73,2025-07-20,Credit Card,False
2732,312,45.7,2024-10-03,Gift Code,False
2733,370,54.99,2025-01-27,Credit Card,False
2734,567,44.92,2025-06-24,Credit Card,False
2735,899,64.59,2025-02-11,Credit Card,False
2736,553,31.54,2025-07-22,Credit Card,False
2737,650,55.74,2024-11-30,Credit Card,False
2738,391,46.53,2024-10-19,Credit Card,False
2739,959,42.95,2025-01-14,Credit Card,True
2740,115,62.54,2025-03-02,Credit Card,False
2741,575,39.81,2025-06-29,Gift Code,False
2742,344,52.33,2025-06-05,PayPal,True
2743,410,51.21,2025-02-25,Gift Code,False
2744,546,37.69,2025-05-19,Gift Code,False
2745,378,58.25,2024-09-22,Credit Card,False
2746,764,70.2,2024-09-05,Credit Card,False
2747,456,66.19,2024-11-13,Credit Card,False
2748,423,53.96,2025-05-01,Credit Card,False
2749,444,47.71,2025-03-03,PayPal,False
2750,197,58.15,2024-09-28,PayPal,False
2751,868,59.67,2024-11-21,Gift Code,False
2752,363,50.9,2024-08-25,PayPal,False
2753,410,26.09,2024-10-18,Gift Code,False
2754,764,34.43,2025-01-23,Credit Card,False
2755,574,54.59,2024-09-02,Gift Code,False
2756,394,53.24,2025-01-26,Gift Code,False
2757,737,45.37,2024-10-25,PayPal,False
2758,509,52.74,2024-07-24,Gift Code,False
2759,868,35.35,2025-06-27,Credit Card,False
2760,566,48.2,2025-07-03,Credit Card,False
2761,671,46.63,2025-01-05,Credit Card,False
2762,294,30.35,2025-04-17,Credit Card,False
2763,882,50.86,2024-10-06,PayPal,True
2764,25,34.74,2025-02-28,Gift Code,False
2765,237,58.75,2024-08-06,Gift Code,False
2766,461,53.34,2025-06-10,Gift Code,False
2767,321,43.31,2025-02-14,Gift Code,False
2768,100,39.81,2024-12-15,Credit Card,False
2769,740,36.07,2025-02-15,PayPal,False
2770,690,45.23,2024-10-15,Gift Code,False
2771,408,57.72,2024-08-05,Gift Code,False
2772,155,46.61,2024-12-29,PayPal,False
2773,978,48.27,2025-02-26,Gift Code,False
2774,434,38.94,2024-11-02,PayPal,False
2775,751,44.94,2025-04-15,Gift Code,False
2776,434,47.73,2025-07-16,PayPal,False
2777,143,51.23,2025-02-03,Gift Code,False
2778,529,48.23,2024-10-11,Credit Card,False
2779,285,54.48,2025-06-23,Gift Code,True
2780,5,56.54,2025-01-05,Credit Card,False
2781,523,65.27,2025-05-22,PayPal,False
2782,720,52.19,2025-07-21,Credit Card,False
2783,436,54.2,2025-05-16,Gift Code,False
2784,418,44.76,2025-02-09,Credit Card,False
2785,81,65.38,2025-07-19,Credit Card,False
2786,545,45.29,2024-09-10,Gift Code,False
2787,817,56.01,2025-01-04,PayPal,False
2788,377,45.06,2025-01-12,Credit Card,False
2789,159,48.55,2024-09-24,Gift Code,True
2790,786,50.19,2024-10-09,Credit Card,False
2791,627,30.45,2025-02-17,PayPal,False
2792,217,51.97,2024-12-24,PayPal,False
2793,773,49.19,2025-01-05,PayPal,False
2794,670,43.25,2024-12-01,Credit Card,True
2795,45,39.94,2025-04-08,Gift Code,False
2796,632,43.58,2024-12-31,PayPal,False
2797,215,39.36,2024-08-10,Gift Code,False
2798,511,44.99,2025-07-21,PayPal,False
2799,128,43.3,2024-12-25,Credit Card,False
2800,254,46.51,2025-01-24,Credit Card,False
2801,550,57.61,2025-01-26,PayPal,False
2802,877,40.9,2024-12-15,Gift Code,False
2803,722,44.16,2025-07-21,Gift Code,False
2804,352,51.16,2024-12-06,PayPal,False
2805,606,40.19,2025-02-28,Credit Card,False
2806,541,57.61,2024-12-09,Gift Code,True
2807,164,40.34,2025-01-14,Gift Code,True
2808,649,51.33,2025-05-24,Credit Card,False
2809,535,60.61,2024-10-26,Gift Code,False
2810,131,40.15,2025-05-05,PayPal,False
2811,598,41.99,2025-07-13,Credit Card,False
2812,696,45.48,2025-05-12,PayPal,False
2813,504,50.18,2025-05-27,Credit Card,False
2814,424,48.69,2024-11-28,PayPal,False
2815,749,49.82,2024-11-13,PayPal,False
2816,184,55.05,2024-09-01,PayPal,False
2817,826,48.12,2025-06-03,Gift Code,False
2818,671,35.34,2024-07-25,Gift Code,False
2819,982,62.72,2024-11-24,PayPal,True
2820,523,54.3,2025-05-09,PayPal,True
2821,554,37.25,2025-05-14,Credit Card,False
2822,235,48.15,2025-03-29,Gift Code,False
2823,131,57.84,2025-04-09,PayPal,False
2824,697,40.91,2025-07-03,Gift Code,False
2825,14,59.23,2025-01-11,Credit Card,False
2826,814,40.31,2025-01-26,PayPal,True
2827,766,54.29,2025-07-08,Gift Code,True
2828,659,24.37,2025-04-05,Credit Card,False
2829,380,59.42,2024-09-12,PayPal,False
2830,60,31.12,2024-12-08,Gift Code,False
2831,927,61.9,2024-07-28,Credit Card,False
2832,292,38.33,2024-11-15,Credit Card,True
2833,160,68.83,2024-08-08,Gift Code,False
2834,447,51.02,2024-10-01,PayPal,False
2835,538,60.16,2024-11-28,Gift Code,False
2836,577,48.13,2025-04-17,Credit Card,False
2837,386,34.77,2025-06-09,Credit Card,False
2838,70,40.64,2025-05-31,PayPal,False
2839,382,54.65,2025-05-10,Gift Code,True
2840,685,78.99,2025-02-16,PayPal,False
2841,974,64.41,2025-04-02,PayPal,False
2842,988,50.87,2025-03-19,Credit Card,False
2843,225,59.44,2025-05-06,Gift Code,False
2844,508,52.16,2025-02-04,Gift Code,False
2845,665,47.67,2025-02-21,Credit Card,False
2846,40,50.57,2024-08-18,Credit Card,False
2847,146,44.3,2024-08-03,Gift Code,True
2848,366,50.69,2025-03-24,PayPal,False
2849,610,53.58,2025-02-18,PayPal,False
2850,248,49.32,2025-07-13,Gift Code,False
2851,12,45.2,2024-11-25,PayPal,False
2852,987,44.66,2025-06-01,PayPal,False
2853,536,47.2,2024-11-27,Credit Card,False
2854,737,51.07,2025-02-14,PayPal,False
2855,510,45.09,2025-01-13,Credit Card,False
2856,245,55.21,2024-09-20,PayPal,False
2857,975,33.62,2024-10-14,Gift Code,False
2858,171,52.05,2024-12-04,Credit Card,False
2859,32,59.68,2025-01-28,Gift Code,False
2860,626,67.65,2025-02-04,Credit Card,False
2861,721,49.2,2024-11-14,PayPal,False
2862,995,56.45,2025-05-13,Gift Code,False
2863,815,52.04,2024-12-10,Credit Card,True
2864,429,60.14,2025-05-24,Gift Code,False
2865,35,47.53,2025-01-23,Gift Code,False
2866,205,54.89,2025-03-25,PayPal,False
2867,890,28.27,2024-09-19,Credit Card,False
2868,384,59.82,2024-08-11,PayPal,False
2869,905,51.19,2025-02-13,Gift Code,False
2870,266,42.97,2024-08-01,Credit Card,False
2871,577,52.68,2024-09-21,Gift Code,False
2872,443,64.05,2024-11-12,Gift Code,False
2873,610,40.34,2025-07-24,Credit Card,False
2874,697,40.97,2024-09-06,Gift Code,False
2875,750,33.63,2024-07-30,Credit Card,False
2876,485,40.98,2025-05-27,Credit Card,False
2877,985,40.38,2024-11-12,Credit Card,False
2878,470,47.95,2024-08-26,Gift Code,False
2879,266,50.4,2024-12-14,PayPal,False
2880,986,35.89,2024-08-16,Gift Code,True
2881,915,53.1,2025-05-26,Gift Code,False
2882,744,52.46,2025-01-21,Credit Card,True
2883,109,52.24,2025-05-05,PayPal,False
2884,489,41.2,2025-07-22,Credit Card,False
2885,178,69.19,2025-05-16,Gift Code,True
2886,249,56.28,2024-11-18,PayPal,True
2887,836,36.56,2025-03-06,Credit Card,False
2888,872,34.02,2024-10-27,Gift Code,False
2889,5,41.88,2024-09-07,Gift Code,False
2890,157,50.87,2024-12-28,PayPal,False
2891,230,64.42,2024-12-18,Gift Code,False
2892,628,43.2,2024-07-29,Gift Code,True
2893,261,34.48,2025-02-12,Gift Code,False
2894,828,52.86,2025-04-10,Gift Code,False
2895,321,45.27,2024-09-08,PayPal,False
2896,127,51.07,2025-01-06,Gift Code,False
2897,28,48.33,2025-05-17,Gift Code,False
2898,851,47.27,2025-04-14,Gift Code,False
2899,510,60.23,2025-06-08,PayPal,False
2900,228,55.87,2024-09-06,PayPal,False
2901,641,52.12,2024-08-26,Credit Card,False
2902,541,28.44,2024-12-04,PayPal,False
2903,179,47.44,2025-03-27,Gift Code,False
2904,676,58.62,2024-12-13,PayPal,False
2905,672,40.23,2025-03-25,PayPal,True
2906,832,47.69,2024-12-19,PayPal,False
2907,910,49.43,2025-01-09,Gift Code,False
2908,288,52.24,2024-08-27,Credit Card,False
2909,494,45.87,2024-10-21,Credit Card,False
2910,265,54.14,2025-04-01,Credit Card,True
2911,467,53.78,2024-11-11,Credit Card,False
2912,395,40.82,2024-07-30,PayPal,True
2913,432,42.08,2025-04-23,Credit Card,False
2914,435,51.69,2024-11-07,PayPal,False
2915,388,64.61,2025-01-11,PayPal,False
2916,809,59.99,2025-04-07,Credit Card,False
2917,537,44.3,2025-04-04,Gift Code,False
2918,145,41.94,2024-12-09,Credit Card,True
2919,175,46.18,2024-08-10,Credit Card,True
2920,520,65.33,2024-08-09,PayPal,False
2921,314,49.82,2024-08-09,PayPal,True
2922,621,51.8,2025-06-27,Credit Card,False
2923,129,41.74,2025-06-11,Credit Card,False
2924,514,50.22,2024-11-22,Gift Code,False
2925,10,34.79,2024-12-01,Gift Code,False
2926,347,36.12,2025-02-23,Gift Code,False
2927,117,50.78,2024-11-17,PayPal,False
2928,411,52.29,2024-08-06,Gift Code,False
2929,397,45.81,2025-03-29,PayPal,False
2930,831,53.17,2025-02-24,PayPal,False
2931,11,37.06,2025-03-09,Credit Card,False
2932,398,46.51,2024-09-15,Gift Code,False
2933,608,43.59,2024-09-12,Credit Card,False
2934,976,49.11,2025-03-24,Credit Card,False
2935,892,46.94,2025-01-25,PayPal,False
2936,93,72.64,2024-08-01,Gift Code,False
2937,102,40.46,2024-12-28,Credit Card,False
2938,98,49.94,2025-06-28,PayPal,False
2939,282,77.86,2025-07-05,Credit Card,False
2940,965,56.1,2025-03-02,Gift Code,False
2941,979,49.6,2025-03-22,PayPal,False
2942,807,58.15,2025-04-14,Gift Code,False
2943,860,56.29,2024-08-07,Credit Card,False
2944,668,38.95,2025-07-18,PayPal,True
2945,657,34.5,2025-04-02,Credit Card,False
2946,421,50.96,2024-12-20,Credit Card,False
2947,364,45.2,2024-11-21,Gift Code,True
2948,211,72.73,2025-03-16,PayPal,False
2949,667,61.18,2025-05-26,Credit Card,False
2950,754,61.18,2024-11-20,Gift Code,False
2951,508,26.29,2025-03-23,Gift Code,False
2952,76,44.09,2024-10-25,PayPal,False
2953,323,49.89,2024-11-29,Credit Card,True
2954,890,42.64,2025-01-09,PayPal,True
2955,452,43.74,2025-04-02,PayPal,False
2956,687,47.42,2024-12-06,Credit Card,False
2957,623,51.24,2025-05-07,PayPal,False
2958,971,77.05,2025-04-20,PayPal,False
2959,930,43.27,2025-06-20,PayPal,False
2960,18,58.45,2025-07-06,Gift Code,False
2961,291,64.63,2025-04-02,Credit Card,False
2962,786,40.04,2025-06-09,PayPal,False
2963,750,70.11,2025-02-05,Gift Code,False
2964,198,52.35,2024-08-08,Gift Code,False
2965,162,25.04,2025-07-16,PayPal,False
2966,417,62.21,2025-04-13,Credit Card,False
2967,384,33.81,2024-10-19,Gift Code,False
2968,200,64.57,2025-05-26,PayPal,False
2969,746,59.72,2025-04-04,Credit Card,False
2970,895,39.59,2024-12-23,Credit Card,False
2971,852,46.09,2024-10-14,PayPal,False
2972,498,56.83,2025-02-27,Gift Code,False
2973,980,44.44,2024-10-16,Credit Card,False
2974,43,67.39,2024-12-27,Credit Card,False
2975,82,59.14,2024-11-14,Credit Card,False
2976,539,35.04,2025-01-29,Credit Card,False
2977,304,48.24,2024-09-16,Gift Code,True
2978,581,55.19,2025-06-27,Gift Code,False
2979,199,42.19,2024-09-25,PayPal,False
2980,406,60.91,2024-11-19,PayPal,False
2981,930,56.14,2024-12-11,Gift Code,False
2982,427,57.17,2024-11-27,PayPal,False
2983,461,46.84,2025-05-19,Credit Card,False
2984,884,39.8,2025-02-07,Gift Code,False
2985,480,62.17,2025-07-14,Credit Card,False
2986,728,67.59,2025-05-08,Gift Code,False
2987,124,60.32,2024-08-30,Gift Code,False
2988,528,58.9,2025-01-28,PayPal,False
2989,638,50.61,2024-08-07,Gift Code,False
2990,526,42.9,2025-02-12,PayPal,False
